,type,year,party,vague_score,decade,subj_score,emot_score
1567,PMQs,2011-11-30,CON,0.1760940365576997,2010,0.10621913161769132,0.1702196807615313
1568,PMQs,2011-12-07,CON,0.17661492688735456,2010,0.10573745670057327,0.1704111417517272
1569,PMQs,2011-12-14,CON,0.1763209407678396,2010,0.10493720217179457,0.17130103687320847
1570,PMQs,2012-01-11,CON,0.17721702955010063,2010,0.09922871453354387,0.17122887641842957
1571,PMQs,2012-01-18,CON,0.1765554966691988,2010,0.09848190973244667,0.16942115352405257
1572,PMQs,2012-01-25,CON,0.17526442501457412,2010,0.10365937248165867,0.16964003097347763
1573,PMQs,2012-02-01,CON,0.17610223449332352,2010,0.10572695863550868,0.16847910248208092
1574,PMQs,2012-02-08,CON,0.17679259633873,2010,0.10379343709246598,0.17034355447567215
1575,PMQs,2012-02-22,CON,0.1774239911358175,2010,0.10588922118319255,0.1714337269082103
1576,PMQs,2012-02-29,CON,0.1764388059457164,2010,0.10359427992118253,0.16953237240117056
1577,PMQs,2012-03-07,CON,0.17674307306981446,2010,0.09646122652264663,0.1702219230413728
1578,PMQs,2012-03-21,CON,0.17581873439878695,2010,0.11145153018369154,0.1717596273136775
1579,PMQs,2012-04-18,CON,0.17648928781979528,2010,0.10073360161790319,0.17078338362705525
1580,PMQs,2012-04-25,CON,0.17687322888420642,2010,0.10406100721436927,0.17021408054142234
1581,PMQs,2012-05-16,CON,0.17691679031504673,2010,0.10152525809966896,0.1716728321704226
1582,PMQs,2012-05-23,CON,0.1767195778113453,2010,0.10216141407185818,0.16947671165927336
1583,PMQs,2012-06-13,CON,0.175576809014553,2010,0.10791439909184193,0.1677504807994738
1584,PMQs,2012-06-27,CON,0.17627188182820855,2010,0.10348272240973469,0.171224211904564
1585,PMQs,2012-07-04,CON,0.17640177342282828,2010,0.10711523498306183,0.17012288147906723
1586,PMQs,2012-07-11,CON,0.17760755474767467,2010,0.10439019757466263,0.17178629386086472
1587,PMQs,2012-09-05,CON,0.17672984087033888,2010,0.09671048240348283,0.17048315382455068
1588,PMQs,2012-09-12,CON,0.17532318363290977,2010,0.10212369774603847,0.1725728266759392
1589,PMQs,2012-10-17,CON,0.17695966493557483,2010,0.10218042046122436,0.17075031372724542
1590,PMQs,2012-10-24,CON,0.17654560909644607,2010,0.10978602177542353,0.17179162222323113
1591,PMQs,2012-10-31,CON,0.17676943453978314,2010,0.10384137217350602,0.16922215391813983
1592,PMQs,2012-11-21,CON,0.17673183649900834,2010,0.10389259918505576,0.17002709098281832
1593,PMQs,2012-11-28,CON,0.17608245071562242,2010,0.0994662273978166,0.1706025946689964
1594,PMQs,2012-12-05,CON,0.17682122059574842,2010,0.10762952253572897,0.1706556554556934
1595,PMQs,2012-12-12,CON,0.17572302038009852,2010,0.11380027350883039,0.17226708364436905
1596,PMQs,2012-12-19,CON,0.17604610020183942,2010,0.09750578127656405,0.16936399588306206
1597,PMQs,2013-01-09,CON,0.17615002845007963,2010,0.10098918250665678,0.17093521489456473
1598,PMQs,2013-01-16,CON,0.1766266683643042,2010,0.10457274613217461,0.1730881817930775
1599,PMQs,2013-01-23,CON,0.17661554420470493,2010,0.09604484657785088,0.17179295439629827
1600,PMQs,2013-01-30,CON,0.1755894774740371,2010,0.10313902448638985,0.17073265457469186
1601,PMQs,2013-02-06,CON,0.1765863137986967,2010,0.10802218057818479,0.17361935182126173
1602,PMQs,2013-02-13,CON,0.17668051845387717,2010,0.10215580539567706,0.17186952688453822
1603,PMQs,2013-02-27,CON,0.17567277315533425,2010,0.098496473877793,0.17141960522731306
1604,PMQs,2013-03-06,CON,0.1766595640277656,2010,0.09774357513106906,0.17104610782700239
1605,PMQs,2013-03-13,CON,0.17664195096899069,2010,0.10916543728530202,0.1712224419325705
1606,PMQs,2013-03-20,CON,0.17653543258493873,2010,0.10051490219981299,0.17132489817326582
1607,PMQs,2013-04-24,CON,0.17687674002800824,2010,0.09896007838951552,0.16907649780192432
1608,PMQs,2013-06-05,CON,0.17495758932642444,2010,0.10478369367963199,0.17033136189073872
1609,PMQs,2013-06-12,CON,0.1759804218659892,2010,0.1043963664814042,0.1690042754101101
1610,PMQs,2013-06-19,CON,0.17576510475647167,2010,0.10768791387010483,0.1722737507426095
1611,PMQs,2013-06-26,CON,0.17623118712310798,2010,0.10534848853825936,0.171640199805276
1612,PMQs,2013-07-03,CON,0.17628600582440382,2010,0.10163633374048688,0.16924246155366066
1613,PMQs,2013-07-10,CON,0.1762670784034162,2010,0.0996430573304201,0.16907026237626627
1614,PMQs,2013-07-17,CON,0.17627352438627275,2010,0.10248590569195437,0.17127052868783835
1615,PMQs,2013-09-04,CON,0.17716607606393187,2010,0.10619644043749747,0.17512583501346055
1616,PMQs,2013-09-11,CON,0.17737787730493307,2010,0.10047795010147872,0.1729772937998607
1617,PMQs,2013-10-09,CON,0.1757633632488848,2010,0.11431631497175089,0.1710568337099761
1618,PMQs,2013-10-16,CON,0.17682637009026803,2010,0.10569290122294846,0.17218811002628848
1619,PMQs,2013-10-23,CON,0.17731808268293597,2010,0.09251491319642886,0.16844703167377628
1620,PMQs,2013-10-30,CON,0.17696352077398986,2010,0.09502171357539047,0.17036257089620024
1621,PMQs,2013-11-06,CON,0.17713480156110906,2010,0.1029342953325921,0.16915054227808204
1622,PMQs,2013-11-20,CON,0.17661989591250957,2010,0.10328990856358519,0.17062797872448146
1623,PMQs,2013-11-27,CON,0.1775837076352133,2010,0.10518962361102704,0.17104613476084704
1624,PMQs,2013-12-11,CON,0.17695860467329516,2010,0.10321916242012345,0.16940265626164458
1625,PMQs,2013-12-18,CON,0.17650018424623315,2010,0.10619598042404485,0.17007877127649554
1626,PMQs,2014-01-08,CON,0.17621478123088327,2010,0.10766006947228111,0.16953627421302186
1627,PMQs,2014-01-15,CON,0.17742037225084192,2010,0.10757169029528618,0.1724716267254681
1628,PMQs,2014-01-22,CON,0.1770664443891533,2010,0.10853305800709398,0.17305138412342122
1629,PMQs,2014-01-29,CON,0.176451736047189,2010,0.11100967239228422,0.17212542438509526
1630,PMQs,2014-02-05,CON,0.17692524677559182,2010,0.09761010948305092,0.1736719699965936
1631,PMQs,2014-02-12,CON,0.17685523060317818,2010,0.10465773228698061,0.17148256114007235
1632,PMQs,2014-02-26,CON,0.17687486638597372,2010,0.10749462381106537,0.17312709473681376
1633,PMQs,2014-03-05,CON,0.17694197105016723,2010,0.1078191152356618,0.171216778559029
1634,PMQs,2014-03-19,CON,0.17802066284718684,2010,0.09634179946283088,0.17033459001413012
1635,PMQs,2014-03-26,CON,0.17666700864430973,2010,0.1088282778082337,0.1699652627059257
1636,PMQs,2014-04-02,CON,0.1767901131989795,2010,0.09551090085607965,0.16835181544399438
1637,PMQs,2014-04-09,CON,0.1765450384651348,2010,0.10503739845841102,0.17156408038783633
1638,PMQs,2014-04-30,CON,0.1777498993811757,2010,0.09648269002308774,0.1726498287063363
1639,PMQs,2014-05-07,CON,0.17691446468289593,2010,0.09977470153525318,0.17093932773428566
1640,PMQs,2014-05-14,CON,0.17786223042121055,2010,0.09855091118404344,0.16957204562183525
1641,PMQs,2014-06-11,CON,0.1761318203618543,2010,0.10511881713015298,0.17409608883961436
1642,PMQs,2014-06-18,CON,0.17624255805847674,2010,0.1094417862050485,0.1753910373778177
1643,PMQs,2014-06-25,CON,0.17599227847154267,2010,0.10513132558445892,0.17106755223804948
1644,PMQs,2014-07-02,CON,0.17695573885981747,2010,0.10095514335704436,0.172710479482317
1645,PMQs,2014-07-09,CON,0.17641424189114652,2010,0.10706185217433387,0.17124163571919243
1646,PMQs,2014-07-16,CON,0.1770319396655971,2010,0.09465512614979071,0.1722414264126488
1647,PMQs,2014-09-03,CON,0.17642747213734342,2010,0.11395081061495448,0.17430510925223996
1648,PMQs,2014-10-15,CON,0.17703790284556714,2010,0.09947945881416169,0.17211922626448192
1649,PMQs,2014-10-22,CON,0.17723337567705405,2010,0.1052495850874752,0.17107266299282514
1650,PMQs,2014-10-29,CON,0.17692193315910354,2010,0.10635509469907957,0.17452250869333932
1651,PMQs,2014-11-05,CON,0.1772277089282797,2010,0.09995693163286051,0.16919233193001781
1652,PMQs,2014-11-19,CON,0.17692128570474858,2010,0.09305966050360984,0.1699807076004365
1653,PMQs,2014-11-26,CON,0.1775574370010893,2010,0.09602842778544798,0.1734642881706944
1654,PMQs,2014-12-03,CON,0.17737711519231106,2010,0.1019067120712717,0.16892930924215935
1655,PMQs,2014-12-17,CON,0.17557467464446486,2010,0.10880193441384428,0.17129580029379968
1656,PMQs,2015-01-07,CON,0.17659786124976073,2010,0.11306704344933251,0.17346556471316904
1657,PMQs,2015-01-14,CON,0.1766143047096587,2010,0.11194473031742917,0.1711606228382789
1658,PMQs,2015-01-21,CON,0.17560556406881017,2010,0.10821944705346753,0.17043461263395923
1659,PMQs,2015-01-28,CON,0.17631834437543856,2010,0.10056535579851039,0.17153209401551994
1660,PMQs,2015-02-04,CON,0.17717842449727164,2010,0.10783933516147438,0.17041089528415154
1661,PMQs,2015-02-11,CON,0.17663435764084454,2010,0.09771932798186164,0.17065020720686871
1662,PMQs,2015-02-25,CON,0.17687072106868432,2010,0.10882392342935836,0.1710679308116527
1663,PMQs,2015-03-04,CON,0.1766868430023342,2010,0.10099337110152744,0.17052078040529522
1664,PMQs,2015-03-11,CON,0.17727429387881052,2010,0.10331846486485989,0.17120384208247588
1665,PMQs,2015-03-18,CON,0.17654884783254454,2010,0.10138908672142473,0.167844404871277
1666,PMQs,2015-03-25,CON,0.17755245418659038,2010,0.10308284912789387,0.16774110320243682
1667,PMQs,2015-06-03,CON,0.17817389829645475,2010,0.1079671567844823,0.1730204444062855
1668,PMQs,2015-06-10,CON,0.1757553936646593,2010,0.11213671779499525,0.17112063951292045
1669,PMQs,2015-06-24,CON,0.17681438229060273,2010,0.09904445277939826,0.17125802508864882
1670,PMQs,2015-07-01,CON,0.176269898004301,2010,0.1169955656257373,0.17040306641016242
1671,PMQs,2015-07-15,CON,0.17590309296420104,2010,0.10976878312450283,0.17149263119396413
1672,PMQs,2015-09-09,CON,0.1766323420900953,2010,0.10687906395926804,0.17233387433301747
1673,PMQs,2015-09-16,CON,0.17844273760114931,2010,0.11006766947487372,0.1757499320830114
1674,PMQs,2015-10-14,CON,0.17813980951010622,2010,0.10641264460790148,0.17191326035535495
1675,PMQs,2015-10-21,CON,0.17673776054183182,2010,0.10563011537619965,0.16851289893078175
1676,PMQs,2015-10-28,CON,0.17620302316726755,2010,0.11034393641031517,0.1722273856041757
1677,PMQs,2015-11-04,CON,0.17772886170360538,2010,0.11267469639860814,0.17331373997958352
1678,PMQs,2015-11-18,CON,0.1767616333358545,2010,0.1150547974994639,0.17541753728541468
1679,PMQs,2015-11-25,CON,0.1772311705019115,2010,0.10816959934541964,0.17317662082348437
1680,PMQs,2015-12-16,CON,0.1773757954950456,2010,0.0997967329111877,0.17313165226246569
1681,PMQs,2016-01-06,CON,0.1773427265782628,2010,0.10537061107720234,0.17035726518438724
1682,PMQs,2016-01-13,CON,0.17760751835325916,2010,0.10189035372184194,0.17338287271183273
1683,PMQs,2016-01-20,CON,0.17736258208031944,2010,0.1046551644076299,0.17323872393502485
1684,PMQs,2016-01-27,CON,0.17661307524323408,2010,0.10633698507166367,0.1681509795948288
1685,PMQs,2016-02-03,CON,0.176228548264727,2010,0.1119260508032823,0.17037865234492572
1686,PMQs,2016-02-10,CON,0.1785027202143365,2010,0.11195224281506858,0.17200413774864545
1687,PMQs,2016-02-24,CON,0.17726224238833665,2010,0.11150560173650542,0.17454400500865183
1688,PMQs,2016-03-02,CON,0.17600790296843954,2010,0.10606441724247055,0.17166306010789598
1689,PMQs,2016-03-09,CON,0.1771547368862595,2010,0.10178719117744321,0.17171912455441318
1690,PMQs,2016-03-16,CON,0.17798438964181446,2010,0.10363920509752575,0.1710890718810902
1691,PMQs,2016-03-23,CON,0.1771109106946093,2010,0.09948085168492421,0.17052679277725127
1692,PMQs,2016-04-13,CON,0.1762439021235448,2010,0.10972143998427578,0.17193902895940566
1693,PMQs,2016-04-20,CON,0.17719139723357608,2010,0.10217295554962548,0.17444387962838384
1694,PMQs,2016-04-27,CON,0.1776453360509372,2010,0.11049547289780874,0.16933418003891784
1695,PMQs,2016-05-04,CON,0.17637395507875278,2010,0.10623432948867773,0.17252575107487916
1696,PMQs,2016-05-11,CON,0.17690017389741583,2010,0.1075434224227208,0.17262271439233795
1697,PMQs,2016-06-08,CON,0.17628001740230503,2010,0.10724056719542151,0.1734702129583973
1698,PMQs,2016-06-15,CON,0.17735912969531578,2010,0.11464116547204492,0.17168034394660653
1699,PMQs,2016-06-29,CON,0.1762268655246528,2010,0.10411116920920149,0.17217223559730513
1700,PMQs,2016-07-06,CON,0.17620604261410305,2010,0.11103495410631264,0.17258637432415885
1701,PMQs,2016-07-13,CON,0.1778184049646957,2010,0.0979620159609751,0.17215916385704014
1702,PMQs,2016-07-20,CON,0.17568375444078219,2010,0.09985425868889011,0.17082411452071905
1703,PMQs,2016-09-07,CON,0.17527645223429464,2010,0.10001375390755016,0.17457335612464842
1704,PMQs,2016-09-14,CON,0.17594064401426454,2010,0.10462678205509103,0.17378565892244524
1705,PMQs,2016-10-12,CON,0.17503393704172032,2010,0.10556933550721416,0.17109145314730886
1706,PMQs,2016-10-19,CON,0.17493102459863977,2010,0.09723380516854274,0.17175681912012333
1707,PMQs,2016-10-26,CON,0.17550802720526962,2010,0.08972359281256136,0.1740692511383618
1708,PMQs,2016-11-02,CON,0.17538615728945553,2010,0.09908480446677637,0.17247530191521482
1709,PMQs,2016-11-16,CON,0.1757471879898585,2010,0.0918212634391459,0.17271953100069612
1710,PMQs,2016-11-23,CON,0.17543205797346956,2010,0.09709269169466155,0.17434889079151805
1711,PMQs,2016-11-30,CON,0.17615136877579482,2010,0.10262005913620534,0.17219968509634673
1712,PMQs,2016-12-14,CON,0.17607639631271102,2010,0.09938861387021343,0.17292097637378048
1713,PMQs,2017-01-11,CON,0.1758290005823279,2010,0.1039777640216588,0.1731288049213646
1714,PMQs,2017-01-18,CON,0.17627214961663415,2010,0.09756128428288306,0.17083786997214992
1715,PMQs,2017-01-25,CON,0.1762165697935468,2010,0.09556918964184236,0.17021266080288902
1716,PMQs,2017-02-01,CON,0.17561532276040998,2010,0.10693174182639359,0.17167245897259067
1717,PMQs,2017-02-08,CON,0.17687055798184334,2010,0.0957307060654721,0.17014485031832768
1718,PMQs,2017-02-22,CON,0.17615246152471675,2010,0.0992170292278276,0.17122042840389373
1719,PMQs,2017-03-01,CON,0.17693662205591432,2010,0.09539657312527577,0.17026292816138766
1720,PMQs,2017-03-08,CON,0.17748395216138427,2010,0.09976303310015264,0.1714620982048895
1721,PMQs,2017-03-15,CON,0.17671041590397135,2010,0.09991636926708933,0.1690515258213962
1722,PMQs,2017-03-22,CON,0.17684097154460654,2010,0.09075611993102316,0.16898966785786795
1723,PMQs,2017-03-29,CON,0.1761876373459114,2010,0.10159646370573341,0.17268359467076808
1724,PMQs,2017-04-19,CON,0.17697693531436853,2010,0.10191773987803665,0.17226368523797725
1725,PMQs,2017-04-26,CON,0.1772902806546769,2010,0.10409727773943192,0.1720445682579203
1726,PMQs,2017-06-28,CON,0.17553311866663615,2010,0.0976581161788861,0.16975604339669667
1727,PMQs,2017-07-05,CON,0.17721706667781037,2010,0.09138279887915686,0.17260997255584326
1728,PMQs,2017-07-19,CON,0.1763742427347619,2010,0.094394379100884,0.1726864129782225
1729,PMQs,2017-09-06,CON,0.177264050462064,2010,0.10288621625886739,0.1720068619499733
1730,PMQs,2017-09-13,CON,0.17685063702838505,2010,0.09831216689530417,0.1706348761447012
1731,PMQs,2017-10-11,CON,0.17698312764014937,2010,0.09568640472655303,0.17021631947302482
1732,PMQs,2017-10-18,CON,0.176616283964987,2010,0.09860144967600279,0.17151533434303112
1733,PMQs,2017-10-25,CON,0.177485108572678,2010,0.093459902265022,0.1729374452382679
1734,PMQs,2017-11-01,CON,0.17613106362487194,2010,0.09687500950321634,0.17314434841279125
1735,PMQs,2017-11-15,CON,0.17702422874579035,2010,0.09753495174107724,0.17050455614103513
1736,PMQs,2017-11-22,CON,0.17626284979640777,2010,0.09544026637474459,0.1714184399469114
1737,PMQs,2017-12-06,CON,0.1758182534392591,2010,0.09337821154760238,0.16932722302950076
1738,PMQs,2017-12-13,CON,0.17665890752023655,2010,0.10112630598791914,0.17275710842686745
1739,PMQs,2017-12-20,CON,0.1764935691247121,2010,0.1022878870839979,0.17060344226670401
1740,PMQs,2018-01-10,CON,0.17606228556585685,2010,0.09651801325869082,0.17127227042989301
1741,PMQs,2018-01-17,CON,0.17606121856396256,2010,0.09720889655174499,0.17096063400103056
1742,PMQs,2018-01-24,CON,0.17593717800810657,2010,0.09815225010335527,0.173024849348924
1743,PMQs,2018-02-07,CON,0.17552503677468956,2010,0.10292003079030286,0.16985671354354934
1744,PMQs,2018-02-21,CON,0.1764217030379466,2010,0.09790442974420031,0.17156582665286302
1745,PMQs,2018-02-28,CON,0.17577999678194337,2010,0.09952381644114815,0.1706077121643561
1746,PMQs,2018-03-07,CON,0.17632680085443478,2010,0.09052840516363722,0.17084582267513235
1747,PMQs,2018-03-14,CON,0.17687284384151164,2010,0.09853330085572007,0.17071401222473945
1748,PMQs,2018-03-21,CON,0.17703454444901004,2010,0.09438417792846258,0.17332943737435874
1749,PMQs,2018-03-28,CON,0.17592214075645,2010,0.10308203443114412,0.17179028267074029
1750,PMQs,2018-04-18,CON,0.1768833348798489,2010,0.09595158389088757,0.17305426039534694
1751,PMQs,2018-04-25,CON,0.17527857009286057,2010,0.10050420353372508,0.17092743818575737
1752,PMQs,2018-05-02,CON,0.17577012857731258,2010,0.09856376574550572,0.17271909235683275
1753,PMQs,2018-05-09,CON,0.17611590749729145,2010,0.09680392999657035,0.17180925731511332
1754,PMQs,2018-05-16,CON,0.17577163382877567,2010,0.09841804570050298,0.16995260768926104
1755,PMQs,2018-05-23,CON,0.17747247353666915,2010,0.09285742122283329,0.17049325496258702
1756,PMQs,2018-06-06,CON,0.17549184521419492,2010,0.09918744952661862,0.17151073913476544
1757,PMQs,2018-06-13,CON,0.17567933392320992,2010,0.10276381537085544,0.1731131739046645
1758,PMQs,2018-06-20,CON,0.17588688179981432,2010,0.0980602716397834,0.17188318980802733
1759,PMQs,2018-06-27,CON,0.17692176148558209,2010,0.1038156496371745,0.17046044272080907
1760,PMQs,2018-07-04,CON,0.17614476732669807,2010,0.09557670076933283,0.17204953428624284
1761,PMQs,2018-07-18,CON,0.1757875278712174,2010,0.09675880179302099,0.17084309905360676
1762,PMQs,2018-09-05,CON,0.17613468611421007,2010,0.10163322826859943,0.17195579561952817
1763,PMQs,2018-09-12,CON,0.17585287935591343,2010,0.09513290699442356,0.17078636471210412
1764,PMQs,2018-10-10,CON,0.17671225382400568,2010,0.09357643039107381,0.1715183988198202
1765,PMQs,2018-10-17,CON,0.1755967389159341,2010,0.09650418200209226,0.1711059862479319
1766,PMQs,2018-10-24,CON,0.1762218426227381,2010,0.10098175172956833,0.1711982719267785
1767,PMQs,2018-10-31,CON,0.17648016908886227,2010,0.09567404122357918,0.16909268232626723
1768,PMQs,2018-11-14,CON,0.1757675929777862,2010,0.09454236651636024,0.17106932222204105
1769,PMQs,2018-11-21,CON,0.17504955443473721,2010,0.10280456848807536,0.1713952938946447
1770,PMQs,2018-11-28,CON,0.17508360419555197,2010,0.09852131310239558,0.16949033978134387
1771,PMQs,2018-12-05,CON,0.1755827707813653,2010,0.09586754399745592,0.16996631689795444
1772,PMQs,2018-12-12,CON,0.1748972070824786,2010,0.10465655559664319,0.17456755290549733
1773,PMQs,2018-12-19,CON,0.1755942458083687,2010,0.09544829824608711,0.170983225582526
1774,PMQs,2019-01-09,CON,0.1756444851284051,2010,0.10042812355058585,0.16963108685445544
1775,PMQs,2019-01-16,CON,0.17555721255422974,2010,0.0959149866804657,0.1720939094273326
1776,PMQs,2019-01-23,CON,0.17693256003479227,2010,0.09658084353093217,0.17122447650521444
1777,PMQs,2019-01-30,CON,0.17620257197549483,2010,0.10328351490007846,0.17347269354737216
1778,PMQs,2019-02-13,CON,0.17629537454770391,2010,0.09792226196723083,0.1709959915037026
1779,PMQs,2019-02-20,CON,0.17644457955052092,2010,0.09771864596534348,0.17156817069892877
1780,PMQs,2019-02-27,CON,0.1761136212372928,2010,0.11263136951392537,0.1681897591216456
1781,PMQs,2019-03-06,CON,0.17672431760536306,2010,0.09486774531657101,0.17219046516776715
1782,PMQs,2019-03-13,CON,0.1760935181732694,2010,0.09377718006330153,0.16952935907867828
1783,PMQs,2019-03-20,CON,0.17467169856207576,2010,0.1090635156694917,0.17159805618819723
1784,PMQs,2019-03-27,CON,0.1761679723595809,2010,0.10170690788582293,0.1700436279965897
1785,PMQs,2019-04-03,CON,0.17683984680387727,2010,0.10263719654152317,0.17444292117543872
1786,PMQs,2019-04-10,CON,0.17656293505511686,2010,0.09216302173345946,0.1708432776359264
1787,PMQs,2019-05-01,CON,0.1766723061954078,2010,0.09631250388986391,0.1721688874056663
1788,PMQs,2019-05-08,CON,0.17580291743093998,2010,0.10066456429642555,0.16976826127327202
1789,PMQs,2019-05-15,CON,0.17590735790358317,2010,0.09837761898820589,0.17275175345342855
1790,PMQs,2019-05-22,CON,0.17590769497496128,2010,0.09804046461483437,0.17175099335710683
1791,PMQs,2019-06-12,CON,0.17571603518975717,2010,0.10345351695164778,0.17074474969331302
1792,PMQs,2019-06-19,CON,0.1756253587594336,2010,0.09908153221993785,0.17339668539142342
1793,PMQs,2019-06-26,CON,0.17578626845264608,2010,0.09282995336458105,0.17065444783959768
1794,PMQs,2019-07-03,CON,0.17647950634015613,2010,0.09734262676950699,0.17122847995004895
1795,PMQs,2019-07-10,CON,0.1766592781960541,2010,0.09995895046916285,0.17279303348183864
1796,PMQs,2019-07-17,CON,0.17699441615596917,2010,0.08818720117292998,0.17070342462841628
1797,PMQs,2019-07-24,CON,0.1768915465496244,2010,0.09653465452977329,0.17368524363248153
1798,PMQs,2019-09-04,CON,0.17697964981483585,2010,0.11012194914437473,0.17074609092634027
1799,PMQs,2019-10-23,CON,0.1757751107083871,2010,0.10546632099137919,0.1745932774079193
1800,PMQs,2019-10-30,CON,0.17613676964832706,2010,0.11383635360123523,0.17265589758269634
1801,PMQs,2020-01-08,CON,0.1762947064149972,2020,0.10658720624190235,0.17092545821325433
1802,PMQs,2020-01-15,CON,0.1761841548344191,2020,0.09088025322349237,0.17088216106340096
1803,PMQs,2020-01-22,CON,0.1760062790622927,2020,0.10310426241756317,0.16936238012661534
1804,PMQs,2020-01-29,CON,0.1762800820775203,2020,0.11158164184084016,0.17167054413363142
1805,PMQs,2020-02-05,CON,0.17679510285233593,2020,0.09912343794526973,0.170942451880487
1806,PMQs,2020-02-12,CON,0.1767077145165034,2020,0.09652123608357842,0.16935089432907446
1807,PMQs,2020-02-26,CON,0.17712463980849105,2020,0.1035007716152813,0.17051263852237805
1808,PMQs,2020-03-04,CON,0.17653242127370466,2020,0.09737544914934176,0.1717372993957625
1809,PMQs,2020-03-11,CON,0.17695281810845634,2020,0.09650750604947718,0.16877979319223413
1810,PMQs,2020-03-18,CON,0.17610591109333565,2020,0.09875444480171765,0.1723683501851044
1811,PMQs,2020-03-25,CON,0.17614655255050404,2020,0.11314117073340678,0.1718973182114701
1812,PMQs,2020-05-06,CON,0.17664695906233063,2020,0.11273973232053108,0.1762738435905338
1813,PMQs,2020-05-13,CON,0.17678261394146916,2020,0.1027963957233388,0.17441826208022626
1814,PMQs,2020-06-03,CON,0.17617589372877085,2020,0.10834504052122867,0.1755318000700657
1815,PMQs,2020-06-10,CON,0.17675427728040535,2020,0.1064175123309221,0.1732113000605363
1816,PMQs,2020-06-17,CON,0.17744117810362878,2020,0.10800451933042918,0.17263749010327528
1817,PMQs,2020-06-24,CON,0.17745495023825014,2020,0.1023296350324354,0.17231213088947747
1818,PMQs,2020-07-01,CON,0.1763557507202392,2020,0.10599261517666476,0.17483986095280724
1819,PMQs,2020-07-08,CON,0.1761545537900536,2020,0.09976865394030725,0.17335637701877302
1820,PMQs,2020-07-15,CON,0.17668647470778973,2020,0.10815620078234227,0.17126048185317916
1821,PMQs,2020-07-22,CON,0.1765832638048455,2020,0.11443121524377609,0.1724225768730983
1822,PMQs,2020-09-02,CON,0.17647930276095627,2020,0.100614517586311,0.1750432227010108
1823,PMQs,2020-09-09,CON,0.175795781796807,2020,0.10228596627684704,0.1731043006982893
1824,PMQs,2020-09-16,CON,0.17644084050131426,2020,0.10665797259750823,0.1718690428430447
1825,PMQs,2020-09-23,CON,0.1759050166777417,2020,0.09625865750871208,0.17325428380459232
1826,PMQs,2020-09-30,CON,0.1757937473342662,2020,0.09917698827589924,0.1723704085639802
1827,PMQs,2020-10-07,CON,0.17696724454777826,2020,0.09407120248512592,0.17115130651739344
1828,PMQs,2020-10-14,CON,0.17630032953917518,2020,0.09951259430737545,0.16978550773688966
1829,PMQs,2020-10-21,CON,0.17655608748151333,2020,0.10364169445090565,0.16971582359677856
1830,PMQs,2020-11-04,CON,0.17660506992673108,2020,0.1033626791680278,0.1711670193707888
1831,PMQs,2020-11-11,CON,0.17606685880233805,2020,0.10224291011732226,0.17300248694968684
1832,PMQs,2020-11-18,CON,0.17667714355058745,2020,0.10733556615768292,0.17305174007956906
1833,PMQs,2020-11-25,CON,0.17660615667574936,2020,0.10816211093567711,0.1718683766771489
1834,PMQs,2020-12-02,CON,0.17638849353063388,2020,0.10380178811098949,0.1714029710190742
1835,PMQs,2020-12-09,CON,0.17695026301032696,2020,0.10486103178947698,0.1718174224352133
1836,PMQs,2020-12-16,CON,0.1759515255398993,2020,0.10683203212280537,0.17482326050527844
1837,PMQs,2021-01-13,CON,0.17611397849545987,2020,0.1020971363793318,0.172401126878327
1838,PMQs,2021-01-20,CON,0.1763467647117987,2020,0.11026856239633664,0.17304355119408052
1839,PMQs,2021-01-27,CON,0.17649008949822412,2020,0.10561189901191866,0.17529196594217808
1840,PMQs,2021-02-03,CON,0.1763684938160775,2020,0.1127205209622372,0.17274905009393823
1841,PMQs,2021-02-10,CON,0.1759164482780255,2020,0.10633987512625706,0.1740779639136932
1842,PMQs,2021-02-24,CON,0.17738536275260808,2020,0.09821375876562351,0.1709841115740369
1843,PMQs,2021-03-03,CON,0.17697170313293037,2020,0.10817294189727711,0.17214573099009667
1844,PMQs,2021-03-10,CON,0.1766676628329068,2020,0.1022010173635904,0.17191172752553394
1845,PMQs,2021-03-17,CON,0.17760489605026594,2020,0.10790093469997773,0.17920783453808098
1846,PMQs,2021-03-24,CON,0.17686856379101973,2020,0.10077429259402783,0.17329095211641352
1847,PMQs,2021-04-14,CON,0.1767237093264014,2020,0.10667696270039878,0.17279379991404556
1848,PMQs,2021-04-21,CON,0.1762900960764281,2020,0.09978565544347787,0.1701688974150517
1849,PMQs,2021-04-28,CON,0.1763358830721268,2020,0.1136094916981575,0.17434357479266857
1850,PMQs,2021-05-19,CON,0.17649727645742389,2020,0.1210482454322856,0.17291580192675263
1851,PMQs,2021-05-26,CON,0.17642499256002375,2020,0.09487007184011696,0.17614394137217662
1852,PMQs,2021-06-09,CON,0.17673027137397468,2020,0.10294768026328184,0.17292936124286992
1853,PMQs,2021-06-16,CON,0.1778916718457765,2020,0.10667884291360126,0.17160701465653766
1854,PMQs,2021-06-23,CON,0.17601253403837605,2020,0.10401730491750648,0.175544911307477
1855,PMQs,2021-06-30,CON,0.17639031918618375,2020,0.0983197737378585,0.1731431429811541
1856,PMQs,2021-07-07,CON,0.17691248723512157,2020,0.10654985862952711,0.17198328948917357
1857,PMQs,2021-07-14,CON,0.1762057682818394,2020,0.10473789166492806,0.173036185299695
